Timestamp	How did you get to this poll?	Which one are you?	When did you get into Yohaji?	What got you interested in Yohaji? (Optional)	Your NUMBER 1 favorite character?	Your other faves? (Around/up to 3)	Favorite character dynamics? (Around/up to 3)	Gush about your faves here!	Who were your favorite character(s) initially? (If it's not the same as your current faves)	Bonus question: Did you answer the 2022 poll?	Anything else you want to say?	no1	top3	Mentioned	when	reason	reason - character	og fav	wordcount	ships	Column 23	Column 24	Column 25
12/28/2024 5:21:52	Discord	Manga reader	2021	Looked for supernatural manga, premise sounded similar to iruma-kun and started reading	tamao	izuna, yamazaki, beniko	izuna mame tamao!!! yanagida and momoyama, yamazaki and takahashi	tamao is such a sweetheart, his arc with nyuudou is still one of my favourites to reread. love how much progress he's made from failing to being able to actually answer some questions.  he's a delight in yoseito,,,<br><br>izuna as well - really liked him as a rugged ex delinquent but gained a ton of respect for him over the recent arcs. his arc with his wife was lovely, remember all the theories way back about time travel and him so seeing it happen was hype as hell. probably the character i respect the most and would get along with most irl<br><br>yamazaki is also so fascinating, always loved doppelganger characters in media and his "needing to change into someone to eat or function as a human" is so unique. also easiest character to draw for obvious reasons<br><br>beniko 👍	hijita, mikoto, momoyama	No	this poll will be the only time the principal will likely sweep abe no seimei	Tamao	Hatanaka, Yamazaki, Beniko	Tamao, Hatanaka, Yamazaki, Beniko	2021	Supernatural, Similar to Iruma		Hijita, Sano, Momoyama	137	Yoseito trio, Momoyama & Yanagida, Takahashi & Yamazaki			
12/28/2024 6:15:47	Discord	Manga reader	2024, irrelevant to anime announcement	I like youkai-themed anime, and the fujobait content is very delicious to consume :D	MERMAN MAEDA	Sano Mikoto, Hatanaka Izuna-sensei, Dr. Takahasi Akira	HaruSano (main ship), HaruMiki (side-ship), HaruHataMiki (platonic trio friends)	MAEDA IS SO PRETTY LIKE AAAAAAAAAA?!?!?! I NEED MORE CONTENT OF HIM qAq	I still like Sano, and the Mandragoras :3	No	As mainly manga-reader, I'm glad the series got adapted to anime but I'm bit salty by the amount of changes and pacing... BUT STILL LOVE HEARING THE CHARACTERS GETTING VOICES!	Maeda	Sano, Hatanaka, Takahashi	Maeda	2024, irrelevant to anime announcement	Supernatural			13	Haruaki & Sano, Haruaki & Rintarou, Teacher trio			
12/28/2024 6:26:26	Tumblr	Manga reader	2024, irrelevant to anime announcement	Searching for more youkai anime, like Fukigen na Mononokean, Kami to Yobareta Kyuuketsuki, Youkai Apartment no Yuuga na Nichijou, Mononoke, Kyouko Suiri. Yohaji falls in line with the type of youkai show I wanted to watch.	Takahashi Akira, the dodomeki	Haruaki, Sano, and the Principle (Acchan)	I like the ship-tease between Haruaki and Sano best, and how they parallel with each other at times and how much Sano is fond of Haru despite referring Haru as his own personal yakubyougami. But, I also waver with Haruaki x Miki because they're both each other's first love and they're very fond of each other. Friendship wise, I like the dynamic of Beniko and Hijita (ship them too), Renren and Tama (Friendship), Yamazaki and Akira (sorta ship but also friendship).	Takahashi Akira is Hot. Capital H. Period.	Haru, Hatanaka, and Miki	No	I hope Yohaji continue to gain fame and recognition without getting dragged into drama! 	Takahashi	Haruaki, Sano, Principal	Takahashi	2024, irrelevant to anime announcement	Supernatural		Hatanaka, Rintarou	7	Haruaki & Sano, Haruaki & Rintarou, Hijita & Beniko, Tamao & Nyuudou, Takahashi & Yamazaki			
12/28/2024 10:13:23	Tumblr	Anime-only	2024, irrelevant to anime announcement		Sano mikoto / abe haruaki (can’t choose a fav between 2)	Maizuka mamekichi, zashiki benito	Sano x haruaki  Sano x mame  Benito x hijita 	It’s hilarious…love it !		No		Sano	Mame, Beniko		2024, irrelevant to anime announcement				4	Haruaki & Sano, Sano & Mame, Hijita & Beniko			
12/28/2024 10:20:07	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	i discovered it thru anime (2 eps) and i thought it was silly but interesting so i decided to read the manga and whoo-boy, it did not disappoint. i think the fact that it's rare to see stories like this nowadays made me interested in it—something that's feel good but would make you emotional at times. and also! i love how everything unfolds, the story, the characters, and the humor 😭 i could still yap more but this is getting long 😭	takahashi akira 💉	haruaki, fuji-kun, rintarou	mikiharu, fuji and ogoso, akira and yamazaki	first of all, akira! when i read yohaji for the first time, it's not like i don't like him but i'm more neutral towards our resident psycho. but then, meiji romance happened and it definitely made me more aware of akira. and then i finished the main story and read the spin-off, and theN, reread the main story. by the time i started rereading, i became super hyperaware of akira that i learned so much about him, and realized that despite his crazy exterior, he truly is a softy—living proof are yamazaki and kai. and him wanting to be a good parent for kuniko... just picturing these in my head will always make me teary. i don't think words are enough to express my love for this doctor.<br><br>for haru and rintarou, they have a very special place in my heart. i'm just too soft for them, esp when you see how much they care for each other. i do love izuna as well, but i do want to emphasize mikiharu for now. yes, i do ship them romantically, but also platonically. i giggle everytime i remember they are each other's first crush, it's like fate ☺️ seeing them just goofing around is my daily dose of serotonin.	sano	No	thank you for your translations!! tbh when i saw you acc, i looked at all your previous tweets just to obtain more yohaji info/extras 😭 i can't read jp so seeing you provide tls for sensei's illustrations is heaven sent ♥️ my twt acc is priv so i can't reply but i'm always supporting silently! and have a great day always🌸	Takahashi	Haruaki, Fuji, Rintarou	Takahashi, Haruaki, Rintarou	Post anime release (Oct 2024 - now)	Anime		Sano	207	Haruaki & Rintarou, Fuji & Ogoso, Takahashi & Yamazaki			
12/28/2024 10:44:38	Tumblr	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)		Abe Haruaki	Sano Mikoto 	Friend ship between Izuna, Rintaro and Haruaki Haruaki and Mikoto			No		Haruaki	Sano		Post anime release (Oct 2024 - now)				1	Teacher trio, Haruaki & Sano			
12/28/2024 11:04:10	Tumblr	Manga reader	Post anime release (Oct 2024 - now)	The art cover and it’s youkai related	Haruaki ^o^	Takahashi Akira , mame and Fuji touya 	Sano mikoto & mame , the Abe twins and hatanaka & miki & haruaki trio	Ok, at first I thought Haru was a bit cute like a wet cat and he was pathetic even with the sailer uniform obsession too… but the more I know about him that he really cares about his friends and student and very passionate with his job. I love how he can act like a idiot but when he’s show his smart side he was so like an ikemen 💕 also the gag moment with the sailer power up was hilarious!!!! I’m so glad I found this manga in Pinterest, And his chibi. Is the cutest I ever seen even if he’s a grown ass man he’s so babygirl!!	Haruaki	No	Because of you I can find these hidden treasures when there’s no more chapter left, Thank you for the hard work 🙏amazing work🙇‍♂️ keep up the good work I’ll sacrifice my first born to you!	Haruaki	Takahashi, Mame, Fuji	Haruaki	Post anime release (Oct 2024 - now)	Art style, Supernatural			109	Sano & Mame, Abe twins, Teacher trio			
12/28/2024 13:32:45	Twitter	Manga reader	2024, irrelevant to anime announcement	A friend keep posting it	Takahashi Akira	Ogoso 	Nyuudou-Tamao ; Sano-Mame-Hijita-Beniko	Honestly I cried over Tamao more (the getting 90 at test and excitedly telling Nyuudou, the him who wants to be a teacher like Seimei) though I don't find myself getting attached at him but it's a very wholeshome scene so TT.. while Takahashi-sensei won in a landslide because he is very sexy and I just like guy with a gap moe (Ogoso) 	Ogoso 	No		Takahashi	Ogoso	Tamao, Takahashi, Ogoso	2024, irrelevant to anime announcement	Recommend by friend		Ogoso	63	Tamao & Nyuudou, Sano friendgroup			
12/28/2024 13:53:18	Twitter	Manga reader	Post anime release (Oct 2024 - now)	i saw some clips of the anime and thought the characters looked interesting and then it all ended up snowballing from there	YURI RENJOU NUMERO UNO🔥🔥	kuniko, sasaki and miki	i think yohaji is really good at creating dynamics and relationships between characters so there are a lot to choose from, that being said, some of my favorites are miki & haru, fuji & ogoso, and also i am personally manifesting for yuri, kuniko, and sasaki to become a trio	when your favorite characters don’t have a lot of content you end up having to create a lot off that content in your mind. For instance, if i could draw i would have already pumped out like 20 drawings of yuri, kuniko and sasaki in a band 😭<br><br>kuniko - keyboard (she is only beginner level but gets the hang of it after practicing hard)<br>sasaki - guitar (plays the most complicated and advanced riff ever and then casually reveals that she has never even played before this)<br>yuri - drums (she honestly kind of sucks and didn’t get even want to be part of a band but caved when kuniko said it would be fun if they could play in one together lol)	i believe it was miki	No	wanna give a shout out to the other characters that i like but couldn’t mention earlier ( i have too much love in my heart).<br>Anyways, big fan of beniko, sano, hatanaka, haru and fuji 👍	Renjou	Kuniko, Satsuki, Rintarou	Renjou, Kuniko, Satsuki	Post anime release (Oct 2024 - now)	Anime, Characters		Rintarou	121	Haruaki & Rintarou, Fuji & Ogoso			
12/28/2024 13:58:20	Tumblr	Manga reader	2017, when Yen Press published the first volume of the manga in the US.	The comedy and large cast of characters.	Mame!	I love everyone else more or less equally.	Ships: Sano/Mame (sorry) and Haruaki/Miki (thanks, Shutendouji arc!). I also really like Hijita/Beniko as a fake-out pairing just because it subverts so many of the classic dumb shoujo romance tropes.	Mame is my favorite because he's adorable and friendly and sweet, but then sometimes says the most awful things, and it always makes me bust out laughing. The gap moe is what makes him so cute. I hope he and Sano continue to be good friends in the future (sorry).		No	Thank you so much for being such a bedrock of the Yohaji community!	Mame		Mame	2017	Characters, Comedy			50	Sano & Mame, Haruaki & Rintarou, Hijita & Beniko			
12/28/2024 19:40:46	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	i saw mama aki and i think she's is cute so i go watch	miki rintarou	Mame takahashi hijita	sensei trio , gakutai	myyy  baabyyyyyy	haruaki	No	i love yohaji	Rintarou	Mame, Takahashi, Hijita	Rintarou	Post anime release (Oct 2024 - now)	Characters	Mama-aki	Haruaki	2	Teacher trio, Principal & Ranmaru			
12/28/2024 19:43:17	Tumblr	Manga reader	2022	This is gonna be real weird but I got Haruaki in the discord bot Mudae and thought he looked pretty so I googled the series, and I'm still around. The power Tanaka Mai has. 	Ogoso! 	Miki, Fuji, Kai	Sano and Mame: ship, friendship, QPR, it doesn't matter I love them	I just love really pretty guys and guys who would kill for their cute friend	Sano	No		Ogoso	Rintarou, Fuji, Kai		2022	Characters	Haruaki	Sano	15	Sano & Mame			
12/28/2024 20:34:05	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)		たかはし明	前田、神酒凜太郎、学園長	連連歌川		佐野命	No		Takahashi	Maeda, Rintarou, Principal		Post anime release (Oct 2024 - now)			Sano	1	Nyuudou & Kuniko			
12/28/2024 22:34:03	Tumblr	Manga reader	Post anime announcement (Dec 2023 - Oct 2024)	It happened so randomly I saw the anime announcement and just decided to read it. HOOOO WHAT A LIFE CHANGING MOMENT.	 Yamazaki Makoto 	Miki Rintarou, Nyuudou Rensuke, Takahashi Akira, (So hard to chose 😭)	Sano and Mame Yamazaki and Takahashi  Haru and Miki	ARGHHHHH YAMAZAKI IS JUST TOO BBG ISWR. For some reason I focus on the most random character in media and so naturally I took a liking to him. BUT HE IS NOT LIKE THE REST I HAVE INTERACTIONS TO GNAW ON. THE MEJI ROMANCE ARC HAD ME SO ILL Y'ALL DON'T LOVE HIM LIKE I DO. BUT THE PART IN THE SPIN OFF HAD ME REREADING SO MUCH. JUST THE DEDCATION HE HAS FOR THIS INSANE BITCH HAS ME AJDJAJHDHSJ. THERE. IS. SOMETHING. THERE. BETWEEN THEM ISTG. Argh I just love character relationships. They are literally married in my eyes. I JUST LOVE THIS BUNCH OF BANDAGES AND I DON'T KNOW WHY. 	Abe Haruaki, Mamekichi Maizuka (loveeee love them still))	No	LOVE UR TRANSLATION HOPE YOU HAVE A WONDERFUL DAY 🔥	Yamazaki	Rintarou, Nyuudou, Takahashi	Yamazaki	Post anime announcement (Dec 2023 - Oct 2024)	Anime		Haruaki, Mame	112	Sano & Mame, Takahashi & Yamazaki, Haruaki & Rintarou			
12/29/2024 0:55:44	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	The concept and art style	Akira ( I NEED THAT MAN )	Haruaki, Sano, Ebisu	MikiHaru, EbisuHaru, Izuna and his beautiful wife, I think her name is Ibara?	Like— why do I like them? I’m gonna do just only two of them so uh hear me out. First is Akira..The character, character concept, his personality, occupation, all of them are just my type I have oc x canon just for him, TBH my opinion is not so appropriate so uh no more details.<br>AND HARUAKI YES YES I would actually put him in the first place if I didn’t get to read the manga chapter 90+ I think? (BUT HE’S STILL NUMBER ONE) Sometimes I called him my child but then again I called him my mom THE cutest person ever his personality his warm heart he’s the reason that after watching 3 episodes of the show I bought the manga and still ordering them… aaaaa😭😭 I wished I were in Japan rn bc I want to eat Christmas-aki cake must be creamy and delicious😞<br>AND SPECIAL PLACE can I give a little special appreciation to Mai Tanaka?<br>LIKE The art style..the story 😭😭 Everything is so good the character development and personality the story that was hidden in the story— But what I like most gotta be character personalities bc I feel… so real to them? Like their personality is like a real person not just a character, that’s why I can feel really enjoyed to it. Gab, gag, angst everything fit so perfectly	Uhhh I don’t have I just like every character from the start	No		Takahashi	Haruaki, Sano, Ebisu	Takahashi, Haruaki	Post anime release (Oct 2024 - now)	Art style			224	Haruaki & Rintarou, Ebisu & Haruaki, Izuna & Ibara			
